Date,Time,Temperature (°C),Humidity (%),Wind Speed (m/s),Spraying Condition
2025-03-13,18:00:00,11.757402522886583,57.357832015919485,0.7150161410663242,Non-Ideal Condition
2025-03-13,18:30:00,16.143613561278343,78.40295714988926,2.085039387818354,Ideal Condition
2025-03-13,19:00:00,12.080419371069873,47.90057105158566,4.354573949075011,Non-Ideal Condition
2025-03-13,19:30:00,8.548101350282224,70.84327583428242,2.2822451484596002,Non-Ideal Condition
2025-03-13,20:00:00,9.825434844024032,23.743644115896632,1.3962060391868016,Marginal Condition
2025-03-13,20:30:00,23.43115072130903,40.11674300469774,2.411573815991353,Ideal Condition
2025-03-13,21:00:00,13.2533487362317,24.0209922650726,2.234986256712512,Marginal Condition
2025-03-13,21:30:00,19.57079444192302,78.52058800874423,4.619372906600166,Non-Ideal Condition
2025-03-13,22:00:00,25.136690834194276,69.0184344363102,3.928704690843937,Non-Ideal Condition
2025-03-13,22:30:00,32.615793145174614,71.15284527475822,2.7730200008480286,Ideal Condition
2025-03-13,23:00:00,6.5724855936439575,76.27791388603364,4.94766755024707,Non-Ideal Condition
2025-03-13,23:30:00,36.976415956361706,25.10620916718712,2.593748890741655,Marginal Condition
2025-03-14,00:00:00,30.11601557963631,43.1358555508,0.7620702386912386,Marginal Condition
2025-03-14,00:30:00,8.270361277954876,24.262093342640128,1.680234448167432,Marginal Condition
2025-03-14,01:00:00,39.94314496427109,32.64758609300172,2.462317160986907,Marginal Condition
2025-03-14,01:30:00,41.83489602127253,33.76194662226034,1.2060618086575405,Marginal Condition
2025-03-14,02:00:00,7.44311839419455,48.14643266285472,4.764043068458194,Non-Ideal Condition
2025-03-14,02:30:00,16.07510592588815,36.11373004721855,3.950820040179979,Non-Ideal Condition
2025-03-14,03:00:00,37.24805119172245,26.058686409065665,1.7072924019249769,Marginal Condition
2025-03-14,03:30:00,34.93038761534633,30.04946534564646,3.158620400830621,Marginal Condition
2025-03-14,04:00:00,12.380840774255093,28.836533813125456,3.7465212069930742,Marginal Condition
2025-03-14,04:30:00,13.373972933468412,78.3846078747379,4.735755180080591,Non-Ideal Condition
2025-03-14,05:00:00,19.81888411165528,65.55755041510841,4.467359071289348,Non-Ideal Condition
2025-03-14,05:30:00,24.380919407640853,78.06568791617372,2.8183650176219617,Ideal Condition
2025-03-14,06:00:00,29.730190861211838,46.38442919047451,3.985936789068579,Marginal Condition
2025-03-14,06:30:00,19.756545582790896,36.702108899759395,3.0296513922241326,Non-Ideal Condition
2025-03-14,07:00:00,23.501388645325918,67.8975918325512,2.9871675052049307,Ideal Condition
2025-03-14,07:30:00,34.89883752535026,39.57523508246881,1.0163388125218635,Marginal Condition
2025-03-14,08:00:00,6.467328115623916,37.9630024223209,1.0676194610726844,Non-Ideal Condition
2025-03-14,08:30:00,15.09747777376083,33.950359532469875,2.8829012676010586,Ideal Condition
2025-03-14,09:00:00,33.5339834353821,27.780738693454122,1.7098769524055297,Marginal Condition
2025-03-14,09:30:00,40.808273507487975,35.387783661005955,0.5946660610721088,Marginal Condition
2025-03-14,10:00:00,25.467097684626644,41.31918490843326,3.7527764175509555,Marginal Condition
2025-03-14,10:30:00,26.284539410612627,60.439652488743825,0.6461896851057423,Non-Ideal Condition
2025-03-14,11:00:00,9.286880453591042,23.753890533167095,3.1787457849682452,Marginal Condition
2025-03-14,11:30:00,22.896494672938186,32.630416379920575,2.9263720735729146,Ideal Condition
2025-03-14,12:00:00,26.304690658200926,68.54141841750058,4.85966610760012,Non-Ideal Condition
2025-03-14,12:30:00,14.698820145389186,28.815315415026248,2.6789591270643873,Marginal Condition
2025-03-14,13:00:00,15.769729237975238,40.55870879135129,0.7862064637000881,Non-Ideal Condition
2025-03-14,13:30:00,20.091366524184906,71.87953531148841,2.9825958551290777,Ideal Condition
2025-03-14,14:00:00,5.802847911109055,29.29551866860656,4.284932767772457,Non-Ideal Condition
2025-03-14,14:30:00,17.88316662332713,24.964210137091392,4.985821779266479,Non-Ideal Condition
2025-03-14,15:00:00,13.457920279861785,49.07227970480065,2.4365442816008263,Ideal Condition
2025-03-14,15:30:00,18.099894087116585,38.14517067671218,1.9413443412353413,Ideal Condition
2025-03-14,16:00:00,9.790485272770049,53.80450186903125,4.579939836283995,Non-Ideal Condition
2025-03-14,16:30:00,40.6210912295958,68.22829342900852,1.360589580842546,Marginal Condition
2025-03-14,17:00:00,28.743698142161946,28.22890928916459,3.2694301176481697,Marginal Condition
2025-03-14,17:30:00,32.164092765779586,54.8419450732571,2.325714908814265,Marginal Condition
2025-03-14,18:00:00,36.56684954429353,50.330525623391836,0.6848706422999988,Marginal Condition
2025-03-14,18:30:00,24.93768795716229,28.644727160791973,2.06279813437564,Marginal Condition
2025-03-14,19:00:00,8.476811523496949,57.43990913173894,1.6935283512620356,Non-Ideal Condition
2025-03-14,19:30:00,26.484261672741912,36.4184250716463,3.5874101927456907,Marginal Condition
2025-03-14,20:00:00,28.473644720835164,49.27005911264075,4.769557239613632,Non-Ideal Condition
2025-03-14,20:30:00,34.8175789673732,24.936339456623713,1.7062123432038698,Marginal Condition
2025-03-14,21:00:00,22.266381849187177,47.57504343281738,4.151596726182568,Non-Ideal Condition
2025-03-14,21:30:00,10.10321211182255,38.38780808256922,0.7491191762228429,Non-Ideal Condition
2025-03-14,22:00:00,16.351036231948978,69.34287267112126,2.921544545179159,Ideal Condition
2025-03-14,22:30:00,19.523291855945402,23.418723619842098,0.8174752866945256,Marginal Condition
2025-03-14,23:00:00,30.83668965326405,45.1164364950998,4.703148460087877,Non-Ideal Condition
2025-03-14,23:30:00,27.831132186756477,47.50588544788628,3.948580762508256,Marginal Condition
2025-03-15,00:00:00,19.24386903591385,63.500364577947124,3.4607746004206654,Non-Ideal Condition
2025-03-15,00:30:00,44.460609951719185,54.45725450541266,4.207533717310989,Non-Ideal Condition
2025-03-15,01:00:00,29.230992774275485,60.03274023165086,3.4138390800657343,Non-Ideal Condition
2025-03-15,01:30:00,14.48907166943978,66.62295713910537,4.86024978728431,Non-Ideal Condition
2025-03-15,02:00:00,9.07129890481615,71.73217841949133,3.7128107653914717,Non-Ideal Condition
2025-03-15,02:30:00,11.11436556737328,38.83252980334823,4.66096374312011,Non-Ideal Condition
2025-03-15,03:00:00,14.838309135380324,52.28136232183418,2.827093514047871,Ideal Condition
2025-03-15,03:30:00,11.427254930382226,70.40648470635199,1.0267898584183819,Non-Ideal Condition
2025-03-15,04:00:00,12.46268096205223,79.36706785790338,2.876799746403577,Non-Ideal Condition
2025-03-15,04:30:00,16.403806747753883,73.37115866262579,1.0709277262839199,Ideal Condition
2025-03-15,05:00:00,11.934943811790193,42.28803575746261,3.166220656293823,Non-Ideal Condition
2025-03-15,05:30:00,40.870616985057005,31.709991033119024,2.671218772374483,Marginal Condition
2025-03-15,06:00:00,8.209349826465688,49.36355224439532,3.3015892902475175,Non-Ideal Condition
2025-03-15,06:30:00,25.980455582810187,64.49848711016253,0.5452114147467422,Non-Ideal Condition
2025-03-15,07:00:00,21.41587307958646,49.554144245197854,1.3767822124491385,Ideal Condition
2025-03-15,07:30:00,44.29514467634426,48.99085179882011,2.710986943604589,Marginal Condition
2025-03-15,08:00:00,9.481556086722094,70.29382526490804,4.777266027151107,Non-Ideal Condition
2025-03-15,08:30:00,20.914223961829666,41.68422674403118,2.2262406815982128,Ideal Condition
2025-03-15,09:00:00,43.77881733101476,71.58768048869874,2.409674117241356,Non-Ideal Condition
2025-03-15,09:30:00,39.62028503575921,44.40828805710341,3.7161324005298,Marginal Condition
2025-03-15,10:00:00,37.6828828379712,39.69398634070036,3.217067407787531,Marginal Condition
2025-03-15,10:30:00,15.316113081797592,47.23939467198194,1.8451676754424995,Ideal Condition
2025-03-15,11:00:00,11.835503495602634,65.7468175204921,2.348673780053425,Non-Ideal Condition
2025-03-15,11:30:00,31.74572879697724,27.560121671839656,1.479649094857546,Marginal Condition
2025-03-15,12:00:00,42.17503956510343,31.78515295232104,4.847096566085939,Non-Ideal Condition
2025-03-15,12:30:00,27.270515720557192,77.08668953978551,1.0878547170081188,Ideal Condition
2025-03-15,13:00:00,27.864507578795994,30.52949764288144,2.1732655305488873,Ideal Condition
2025-03-15,13:30:00,16.199163746411365,54.06363907586327,0.6162753749900504,Non-Ideal Condition
2025-03-15,14:00:00,35.779717327677474,54.75886799971627,1.4980077137009589,Marginal Condition
2025-03-15,14:30:00,12.481749942300935,49.37746772301469,4.012120122710697,Non-Ideal Condition
2025-03-15,15:00:00,17.947169456169746,58.68471491460912,1.4052885452999575,Ideal Condition
2025-03-15,15:30:00,22.017457544656672,33.789603547857105,0.8602853113803453,Non-Ideal Condition
2025-03-15,16:00:00,25.3044151473782,53.15973606660489,2.635039309300355,Ideal Condition
2025-03-15,16:30:00,14.69638929660321,42.33039531481383,0.5448615563053332,Non-Ideal Condition
2025-03-15,17:00:00,9.593472989568141,59.70003557775134,0.8814476949184993,Non-Ideal Condition
2025-03-15,17:30:00,29.424801697665302,28.47341260238897,4.134316413033388,Non-Ideal Condition
2025-03-15,18:00:00,16.54522212961023,54.252645010368575,3.9716300518682286,Non-Ideal Condition
2025-03-15,18:30:00,28.24952885690449,31.116221322999422,4.6181246918220324,Non-Ideal Condition
2025-03-15,19:00:00,11.174508610968093,36.71858378690219,4.345319461598373,Non-Ideal Condition
2025-03-15,19:30:00,24.2456040741927,33.12258801941499,3.5742900345791813,Non-Ideal Condition
2025-03-15,20:00:00,26.303577302063434,30.970266792129024,0.7354978578529827,Marginal Condition
2025-03-15,20:30:00,7.072941472897076,69.54265709364002,4.022818780939959,Non-Ideal Condition
2025-03-15,21:00:00,18.464171127756824,37.14245405965342,4.304798648782522,Non-Ideal Condition
2025-03-15,21:30:00,10.37658707755897,75.62742691186696,4.095869655973795,Non-Ideal Condition
2025-03-15,22:00:00,7.53499881891071,78.19559152071145,2.7881556588861174,Non-Ideal Condition
2025-03-15,22:30:00,44.59840929559781,54.27562819622584,1.5480582739226674,Marginal Condition
2025-03-15,23:00:00,17.894153798988917,28.580067359943584,4.303984890599271,Non-Ideal Condition
2025-03-15,23:30:00,37.3949778341854,42.47289460277487,3.7722326438306233,Marginal Condition
2025-03-16,00:00:00,15.185626190550554,67.86393580089285,4.913425284749832,Non-Ideal Condition
2025-03-16,00:30:00,32.26010888895717,42.04344372182423,1.2006166899016981,Marginal Condition
2025-03-16,01:00:00,35.409114395587466,25.221033098167325,1.5154906237342478,Marginal Condition
2025-03-16,01:30:00,28.825549624313773,53.407094655691274,1.4530916744667621,Ideal Condition
2025-03-16,02:00:00,23.863047542006335,70.70725108976208,4.066428954296015,Non-Ideal Condition
2025-03-16,02:30:00,21.473636565890743,67.75558322861013,1.3410828340255319,Ideal Condition
2025-03-16,03:00:00,18.95473066171981,30.507388407821196,0.7999692342048774,Non-Ideal Condition
2025-03-16,03:30:00,42.18116576991304,60.365876864748,4.9935236296353285,Non-Ideal Condition
2025-03-16,04:00:00,38.22477631150917,33.23025580613883,0.6116774515031711,Marginal Condition
2025-03-16,04:30:00,43.601076426660505,33.09245207313033,4.258598270714895,Non-Ideal Condition
2025-03-16,05:00:00,9.971888939421788,72.44430639831111,2.1441507869779377,Non-Ideal Condition
2025-03-16,05:30:00,34.23469900814577,34.98013716441381,4.287269568910169,Non-Ideal Condition
2025-03-16,06:00:00,42.533618272841515,35.794840791080674,2.995792210450152,Marginal Condition
2025-03-16,06:30:00,12.249322646626407,20.039203445677973,4.55734053268862,Non-Ideal Condition
2025-03-16,07:00:00,7.6598506946711,72.24014204753107,4.66786843886582,Non-Ideal Condition
2025-03-16,07:30:00,34.64482597160236,67.55568879254808,0.540941815763492,Marginal Condition
2025-03-16,08:00:00,27.978924527196476,57.63973610544068,0.8393547919675473,Non-Ideal Condition
2025-03-16,08:30:00,38.67315107033088,65.01594583633053,1.6266142830688497,Ideal Condition
2025-03-16,09:00:00,10.59089506505158,29.122914045469507,3.5119193736357577,Marginal Condition
2025-03-16,09:30:00,36.81069247439561,47.499415675254525,4.497224884301778,Non-Ideal Condition
2025-03-16,10:00:00,13.065092801909781,41.07316324092685,2.5697387808228322,Ideal Condition
2025-03-16,10:30:00,11.54623771462818,25.62659157542099,3.2313790232341946,Marginal Condition
2025-03-16,11:00:00,11.570631917239718,49.16782911289545,1.348249337580025,Ideal Condition
2025-03-16,11:30:00,37.58298880925528,75.24437902055811,4.122350752467584,Non-Ideal Condition
2025-03-16,12:00:00,31.607888827848004,22.40354714304167,4.852976501090614,Non-Ideal Condition
2025-03-16,12:30:00,25.922616990764773,37.48765480962763,1.7086951981156886,Ideal Condition
2025-03-16,13:00:00,19.3532193649401,32.45245617234221,2.7267167822024585,Ideal Condition
2025-03-16,13:30:00,40.08802163252433,34.28879921994178,0.8875224972786822,Marginal Condition
2025-03-16,14:00:00,20.697804296905417,74.50607311276252,3.0161149540833576,Non-Ideal Condition
2025-03-16,14:30:00,37.66397757886308,48.08414325405741,2.7625254883100627,Marginal Condition
2025-03-16,15:00:00,22.565396342808736,47.97796477638913,1.1499641786978492,Ideal Condition
2025-03-16,15:30:00,20.077777176996303,65.63453854731694,2.4892979590313375,Ideal Condition
2025-03-16,16:00:00,23.507191426784257,29.269532240295547,2.0034709343895347,Marginal Condition
2025-03-16,16:30:00,17.055114966565682,49.235921246003045,2.848238938873352,Ideal Condition
2025-03-16,17:00:00,34.904375207050045,45.799112847263586,3.1354445094295964,Marginal Condition
2025-03-16,17:30:00,25.108815603699167,55.81464143279937,0.5382301037324428,Non-Ideal Condition
2025-03-16,18:00:00,14.288507805872692,79.97346219502631,3.924526923272999,Non-Ideal Condition
2025-03-16,18:30:00,40.982982930982736,66.16693364492284,3.708564313377834,Marginal Condition
2025-03-16,19:00:00,20.355648854928457,43.87194218104563,2.14828873792935,Ideal Condition
2025-03-16,19:30:00,26.742114444559544,69.65318313644282,0.7382117100596821,Non-Ideal Condition
2025-03-16,20:00:00,41.25888443858188,30.242501798748812,3.897196429032727,Marginal Condition
2025-03-16,20:30:00,29.969519836559684,21.827821178537608,4.798288222151596,Non-Ideal Condition
2025-03-16,21:00:00,9.675921628334564,32.26690234785639,1.5806821820990637,Non-Ideal Condition
2025-03-16,21:30:00,42.59328494453901,40.42469336685558,1.9558607618166706,Marginal Condition
2025-03-16,22:00:00,30.108322122856713,50.634845447573596,1.3271580026681673,Marginal Condition
2025-03-16,22:30:00,18.396224586283445,56.90774843247199,3.0962125550517787,Non-Ideal Condition
2025-03-16,23:00:00,10.570882906535491,74.63634303286531,1.1967862759135472,Non-Ideal Condition
2025-03-16,23:30:00,36.76100757081184,50.59124057302746,2.1028727455762075,Marginal Condition
2025-03-17,00:00:00,29.80291023714054,50.076538677543766,3.636558562704183,Non-Ideal Condition
2025-03-17,00:30:00,26.33844367905286,23.014580589378927,3.0205219235420677,Marginal Condition
2025-03-17,01:00:00,40.75570332203831,22.094693159373428,2.2390815394757086,Non-Ideal Condition
2025-03-17,01:30:00,36.54388844898123,53.06959771498232,2.3911232081339384,Marginal Condition
2025-03-17,02:00:00,11.066995189310047,46.290716794900675,3.0294989718045326,Non-Ideal Condition
2025-03-17,02:30:00,17.46888271182193,70.35082369881792,0.5263912754922259,Non-Ideal Condition
2025-03-17,03:00:00,14.93956559257863,29.64077508271071,0.8532944080412443,Marginal Condition
2025-03-17,03:30:00,34.757851702907075,21.498299727022975,4.465661304933553,Non-Ideal Condition
2025-03-17,04:00:00,6.341297389431175,46.94232607580756,0.8504554509108084,Non-Ideal Condition
2025-03-17,04:30:00,27.79558739485266,34.24871340513545,3.680616182947273,Marginal Condition
2025-03-17,05:00:00,35.49834742962762,22.976862400330248,4.640171738490737,Non-Ideal Condition
2025-03-17,05:30:00,40.07062547046998,63.47589721085774,1.71807621935779,Marginal Condition
2025-03-17,06:00:00,18.683269948636298,26.695579997434848,2.167211466767814,Marginal Condition
2025-03-17,06:30:00,37.850292186880516,56.4991700004663,3.0601463263012234,Marginal Condition
2025-03-17,07:00:00,9.425269478208289,36.86298501001335,4.467690363373631,Non-Ideal Condition
2025-03-17,07:30:00,38.85809166938073,30.409763021301323,4.738575142671891,Non-Ideal Condition
2025-03-17,08:00:00,10.099546493279297,42.78509137515905,3.828034616500706,Non-Ideal Condition
2025-03-17,08:30:00,20.89149162241469,68.08674657337721,0.8897889238461232,Non-Ideal Condition
2025-03-17,09:00:00,36.89181463118214,43.52561461427436,3.5111936999068285,Marginal Condition
2025-03-17,09:30:00,10.996697093950951,65.04617895266334,2.3463667484269792,Non-Ideal Condition
2025-03-17,10:00:00,14.170055809305659,27.52917780794904,2.618154497709777,Marginal Condition
2025-03-17,10:30:00,33.89010273572265,66.36628517990475,0.7211677565532967,Marginal Condition
2025-03-17,11:00:00,33.801461461842976,34.215999494398915,1.3597796270586118,Marginal Condition
2025-03-17,11:30:00,30.64590531541189,60.643587793332365,4.057311233901415,Non-Ideal Condition
2025-03-17,12:00:00,32.757937778684,53.94689329045978,2.542814748715369,Marginal Condition
2025-03-17,12:30:00,26.708977733903847,75.74868303270124,1.8574800873401698,Ideal Condition
2025-03-17,13:00:00,15.07196235627811,43.23935107851884,2.2280858328423117,Ideal Condition
2025-03-17,13:30:00,18.827839740156776,23.969911330066427,4.344797809965561,Non-Ideal Condition
2025-03-17,14:00:00,12.263908672057028,21.149329133075174,3.870495578322306,Marginal Condition
2025-03-17,14:30:00,41.33802245334513,69.6115136583652,1.7254192873148724,Marginal Condition
2025-03-17,15:00:00,28.335671790644817,51.484138259685935,1.02875828095568,Ideal Condition
2025-03-17,15:30:00,21.034056670545596,66.51464311009696,1.6339919973983226,Ideal Condition
2025-03-17,16:00:00,23.480232145765306,34.065536000690884,4.643404029746302,Non-Ideal Condition
2025-03-17,16:30:00,42.89133358447261,40.70502473079402,3.1171497703238993,Marginal Condition
2025-03-17,17:00:00,11.134056124643209,21.806232332679137,2.900660939351523,Marginal Condition
2025-03-17,17:30:00,28.44919328067189,77.68953947444673,3.183771198616077,Non-Ideal Condition
2025-03-17,18:00:00,25.23554715537864,60.072074402048806,2.1471271958593188,Ideal Condition
2025-03-17,18:30:00,29.458169417385914,75.99230526555837,4.131981591437807,Non-Ideal Condition
2025-03-17,19:00:00,5.72440735283362,35.92978444574434,2.854788121851124,Non-Ideal Condition
2025-03-17,19:30:00,39.88495635776606,56.68781667353965,1.0253655624595799,Marginal Condition
2025-03-17,20:00:00,42.28473129934449,60.70999809755827,1.0807930617307833,Marginal Condition
2025-03-17,20:30:00,27.60532734356836,39.05298201545531,2.9158661592617827,Ideal Condition
2025-03-17,21:00:00,32.86603295507569,70.8865541009378,4.714565981318776,Non-Ideal Condition
2025-03-17,21:30:00,41.89997524709183,76.82968777401487,1.8875845475428943,Non-Ideal Condition
2025-03-17,22:00:00,33.28954537253594,73.09130706176026,4.412935259866482,Non-Ideal Condition
2025-03-17,22:30:00,11.101561716570455,64.34401855636236,3.938430139604957,Non-Ideal Condition
2025-03-17,23:00:00,28.051534406672527,36.64788078349724,1.6151559930810808,Ideal Condition
2025-03-17,23:30:00,29.268601855314238,36.8969625263379,0.663533367423091,Marginal Condition
2025-03-18,00:00:00,21.96522685209544,77.80161922676228,0.9583126931407223,Non-Ideal Condition
2025-03-18,00:30:00,34.45776942498891,20.61706975614152,3.778222702313481,Marginal Condition
2025-03-18,01:00:00,42.37468059076059,62.96299839452867,1.39851382118291,Marginal Condition
2025-03-18,01:30:00,42.02274051627106,62.37476975331573,2.170719142274272,Marginal Condition
2025-03-18,02:00:00,23.033574856165284,57.361372456987844,2.757646247028912,Ideal Condition
2025-03-18,02:30:00,9.52952183363021,79.40653076521195,3.7646067580257325,Non-Ideal Condition
2025-03-18,03:00:00,44.39364795849338,38.712766145823515,1.0095405046660642,Marginal Condition
2025-03-18,03:30:00,38.555923457837366,40.398311827594895,2.3286488237485767,Marginal Condition
2025-03-18,04:00:00,9.986507248130675,24.736364176793334,2.682828091142129,Marginal Condition
2025-03-18,04:30:00,41.83367530469489,46.567888192624245,2.9337217878719284,Marginal Condition
2025-03-18,05:00:00,39.79585448248513,35.662911574090884,4.182622886278475,Non-Ideal Condition
2025-03-18,05:30:00,25.753522285042884,40.60320213065865,1.2725518776944762,Ideal Condition
2025-03-18,06:00:00,28.65101742979717,70.07430741533766,4.1352415332198005,Non-Ideal Condition
2025-03-18,06:30:00,20.960108154805212,76.12907081164974,3.6179529246349347,Non-Ideal Condition
2025-03-18,07:00:00,7.190465552881253,31.143984320311137,3.001418663895317,Non-Ideal Condition
2025-03-18,07:30:00,18.407889665836038,42.35053589320795,3.6478754168115737,Non-Ideal Condition
2025-03-18,08:00:00,37.114137943920454,75.71783372692364,2.3540798252824535,Ideal Condition
2025-03-18,08:30:00,5.185280920184114,23.708507641353357,1.1227891368565606,Marginal Condition
2025-03-18,09:00:00,18.339966867645767,25.541631686682713,3.495943581194153,Marginal Condition
2025-03-18,09:30:00,20.926747743637733,29.767459352373763,2.8610253800853003,Marginal Condition
2025-03-18,10:00:00,26.495824117516914,55.71277004761249,3.3771866024424897,Non-Ideal Condition
2025-03-18,10:30:00,41.79422465651042,29.02833626035985,2.020994514628205,Non-Ideal Condition
2025-03-18,11:00:00,18.853839774638452,78.08458288704401,4.580899598029261,Non-Ideal Condition
2025-03-18,11:30:00,18.87812807584911,46.802871635511224,3.143164408590096,Non-Ideal Condition
2025-03-18,12:00:00,34.500049924389934,50.09107762100999,0.8843111793089322,Marginal Condition
2025-03-18,12:30:00,23.088717635592285,34.79951694832439,2.524117958169929,Ideal Condition
2025-03-18,13:00:00,13.984192917599279,48.25761514608401,3.903602246346354,Non-Ideal Condition
2025-03-18,13:30:00,23.097580645307737,59.71481795822069,4.073605527795226,Non-Ideal Condition
2025-03-18,14:00:00,10.634280815191994,65.07062821724256,2.7256867374369143,Non-Ideal Condition
2025-03-18,14:30:00,12.055479460248932,65.23208496259478,4.526364068740855,Non-Ideal Condition
2025-03-18,15:00:00,24.934710909579188,54.6734667616453,1.704507967374339,Ideal Condition
2025-03-18,15:30:00,21.757017980181917,74.26158649963143,2.3476941375721996,Ideal Condition
2025-03-18,16:00:00,41.593836042724,69.04447083836656,4.543686097560365,Non-Ideal Condition
2025-03-18,16:30:00,19.495755964665324,65.42288688191752,4.533155224122105,Non-Ideal Condition
2025-03-18,17:00:00,28.22353401112174,23.336331300827638,3.585707459711064,Marginal Condition
2025-03-18,17:30:00,30.290571516781213,20.41267773317896,4.36541246204999,Non-Ideal Condition
2025-03-18,18:00:00,5.5237782635333454,32.74683663172838,0.899479701303047,Non-Ideal Condition
2025-03-18,18:30:00,31.541494880668424,59.81141563480713,4.392477392934993,Non-Ideal Condition
2025-03-18,19:00:00,12.121438674790056,44.671849332952746,1.9427895794760204,Ideal Condition
2025-03-18,19:30:00,43.442812698778205,44.1443755579587,1.3024918059269734,Marginal Condition
2025-03-18,20:00:00,10.946509110124518,73.07521329377683,1.5771642635392085,Non-Ideal Condition
2025-03-18,20:30:00,21.58496494908095,73.73377088791032,2.380858286062492,Ideal Condition
2025-03-18,21:00:00,8.413986723145754,74.55051584321515,1.6303640207201024,Non-Ideal Condition
2025-03-18,21:30:00,44.87497007383789,38.832684590901636,1.9425541370742456,Marginal Condition
2025-03-18,22:00:00,25.087800413249703,61.46334876435571,1.1074031873223893,Ideal Condition
2025-03-18,22:30:00,28.815400692801752,36.29799087646218,1.8327954450154933,Ideal Condition
2025-03-18,23:00:00,7.683059095537099,31.436589984466988,3.0752771654390054,Non-Ideal Condition
2025-03-18,23:30:00,34.99841881596711,31.077947440842152,2.488341686409788,Marginal Condition
2025-03-19,00:00:00,13.39622372382343,40.52645725181564,2.0602344255616005,Ideal Condition
2025-03-19,00:30:00,40.922171577628546,45.7974571867893,3.859034579857013,Marginal Condition
2025-03-19,01:00:00,13.205585619280287,69.8569502633041,4.52079487126993,Non-Ideal Condition
2025-03-19,01:30:00,12.627508826546663,27.193465608362725,3.905551503060787,Marginal Condition
2025-03-19,02:00:00,6.461986713923795,64.09555084369364,1.9940031595295564,Non-Ideal Condition
2025-03-19,02:30:00,23.882677804399968,51.88729485135832,3.8499897552689917,Non-Ideal Condition
2025-03-19,03:00:00,27.593645330504657,37.27672056055955,1.1839108211332303,Ideal Condition
2025-03-19,03:30:00,7.628345577134095,49.569175071969475,1.086430946410809,Non-Ideal Condition
2025-03-19,04:00:00,36.02110466780042,37.99652418662136,2.0553216666627154,Marginal Condition
2025-03-19,04:30:00,23.131553389921105,55.76491731429836,4.134660660698256,Non-Ideal Condition
2025-03-19,05:00:00,25.975610773103202,46.03063537131465,1.6085671125903584,Ideal Condition
2025-03-19,05:30:00,22.630509877529125,29.864331744732723,0.7846403400440581,Marginal Condition
2025-03-19,06:00:00,21.03052243501304,26.994984473341802,1.092692908428598,Marginal Condition
2025-03-19,06:30:00,27.385613252328717,52.80174092432781,4.36435235838311,Non-Ideal Condition
2025-03-19,07:00:00,11.2096098372285,74.1447819971662,3.352024781362794,Non-Ideal Condition
2025-03-19,07:30:00,12.277125219810845,40.637461193461135,1.6394052351648951,Ideal Condition
2025-03-19,08:00:00,39.47142484054069,63.980006433357396,2.998831213976816,Ideal Condition
2025-03-19,08:30:00,42.84461848534531,59.51968129638602,2.874108300914077,Marginal Condition
2025-03-19,09:00:00,19.932372651190118,75.89329485856885,3.449461902982976,Non-Ideal Condition
2025-03-19,09:30:00,15.829786925742152,69.25886103794845,1.5493439948972734,Ideal Condition
2025-03-19,10:00:00,30.75998172956063,53.99631553432778,4.389813442374789,Non-Ideal Condition
2025-03-19,10:30:00,21.349366843923857,59.42182989404644,1.8921585293600578,Ideal Condition
2025-03-19,11:00:00,6.0154542264137945,73.90318799504209,3.623592442893066,Non-Ideal Condition
2025-03-19,11:30:00,11.246103894647614,43.97112707521609,0.572560908674967,Non-Ideal Condition
2025-03-19,12:00:00,33.6388891538959,39.60768235146664,2.1769570845236625,Marginal Condition
2025-03-19,12:30:00,31.356957676406054,20.64866501811178,2.082694180814637,Marginal Condition
2025-03-19,13:00:00,6.08383970013934,69.59306445148786,2.9456799286235653,Non-Ideal Condition
2025-03-19,13:30:00,13.878886477317977,68.0588420242019,0.8273131779973842,Non-Ideal Condition
2025-03-19,14:00:00,14.242991863522857,26.26727108600908,4.055591181767488,Non-Ideal Condition
2025-03-19,14:30:00,31.875709743949137,54.61144286796201,1.4800136079540585,Marginal Condition
2025-03-19,15:00:00,5.788421510174566,47.83890189001325,3.546670166969046,Non-Ideal Condition
2025-03-19,15:30:00,9.164343279382955,27.122545730546687,4.114454554598419,Non-Ideal Condition
2025-03-19,16:00:00,36.996643414927576,78.83409362364341,3.028446303086809,Non-Ideal Condition
2025-03-19,16:30:00,12.141786482173345,32.88175324780133,3.8339744302489347,Non-Ideal Condition
2025-03-19,17:00:00,31.109844314074987,24.03405080543367,3.478371404967525,Marginal Condition
2025-03-19,17:30:00,14.52731124186906,55.69084277011457,2.0998840871840345,Ideal Condition
2025-03-19,18:00:00,8.977655710373806,64.33200062798196,4.139863425651043,Non-Ideal Condition
2025-03-19,18:30:00,14.726887639978163,21.946606762831216,1.8261561644848758,Marginal Condition
2025-03-19,19:00:00,33.89067727422636,59.52305832362133,3.0704581298818274,Marginal Condition
2025-03-19,19:30:00,39.22785872425143,51.93751255708727,3.854289826136928,Marginal Condition
2025-03-19,20:00:00,38.208794582679666,26.195900532502904,2.205301594156284,Marginal Condition
2025-03-19,20:30:00,20.887341184738194,30.35143261678172,1.8624542342784127,Ideal Condition
2025-03-19,21:00:00,31.723405462825845,54.07845783896483,2.567057045777702,Marginal Condition
2025-03-19,21:30:00,13.199371816632839,37.7814568107973,4.180835724571191,Non-Ideal Condition
2025-03-19,22:00:00,16.72590921044053,76.29894371907896,4.684647934155492,Non-Ideal Condition
